episode,reward,steps,success,reached_pickup,completed_delivery,collisions,penalty_zone_visits
4372,-2568.0,340,0,0,0,22,0
4373,-2588.0,340,0,0,0,22,12
4374,-3050.0,340,0,0,0,27,0
4375,-2469.0,340,0,0,0,21,5
4376,-5911.0,340,0,1,0,56,6
4377,-3685.0,340,0,0,0,33,21
4378,-1884.0,161,1,1,1,18,8
4379,-3464.0,340,0,0,0,31,4
4380,-3451.0,340,0,0,0,31,0
4381,-2855.0,340,0,0,0,25,0
4382,-3750.0,340,0,0,0,34,0
4383,-3071.0,340,0,0,0,27,7
4384,-6248.0,340,0,1,0,58,21
4385,-5994.0,340,0,1,0,56,20
4386,-3340.0,340,0,0,0,30,0
4387,-4463.0,340,0,0,0,41,9
4388,-3747.0,340,0,0,0,34,3
4389,-2665.0,340,0,0,0,23,0
4390,-3343.0,340,0,0,0,30,1
4391,-5996.0,340,0,1,0,56,20
4392,-4246.0,340,0,0,0,39,0
4393,-3932.0,340,0,0,0,36,2
4394,-1598.0,120,1,1,1,16,4
4395,-4447.0,340,0,1,0,41,3
4396,-3337.0,340,0,1,0,30,3
4397,-3273.0,340,0,0,0,29,14
4398,-3551.0,340,0,0,0,32,0
4399,-3155.0,340,0,0,0,28,0
4400,-3172.0,340,0,0,0,28,2
4401,-3049.0,340,0,0,0,27,0
4402,-2066.0,340,0,0,0,17,1
4403,-3660.0,340,0,0,0,33,0
4404,-3462.0,340,0,0,0,31,1
4405,-3651.0,340,0,0,0,33,0
4406,-2752.0,340,0,0,0,24,0
4407,-3523.0,340,0,1,0,32,1
4408,-5305.0,340,0,1,0,49,19
4409,-2954.0,340,0,0,0,26,0
4410,-3672.0,340,0,0,0,33,14
4411,-3456.0,340,0,0,0,31,0
4412,-3770.0,340,0,0,0,34,13
4413,-3638.0,340,0,1,0,33,7
4414,-2758.0,340,0,0,0,24,1
4415,-3565.0,340,0,0,0,32,6
4416,-3621.0,340,0,1,0,33,4
4417,-3178.0,340,0,1,0,28,9
4418,-2550.0,340,0,0,0,22,0
4419,-3675.0,340,0,0,0,33,9
4420,-4770.0,340,0,0,0,44,16
4421,-4926.0,340,0,1,0,46,10
4422,-4791.0,340,0,0,0,44,27
4423,-3342.0,340,0,0,0,30,0
4424,-2986.0,340,0,0,0,26,14
4425,-3391.0,340,0,0,0,30,18
4426,-2656.0,340,0,0,0,23,0
4427,-3161.0,340,0,0,0,28,4
4428,-3275.0,340,0,0,0,29,14
4429,-2552.0,340,0,0,0,22,0
4430,-2859.0,340,0,0,0,25,2
4431,-1879.0,340,0,0,0,15,8
4432,-3451.0,340,0,0,0,31,0
4433,-2462.0,340,0,0,0,21,0
4434,-3948.0,340,0,0,0,36,0
4435,-4129.0,340,0,1,0,38,8
4436,-4216.0,340,0,1,0,39,1
4437,-2359.0,340,0,0,0,20,0
4438,-4653.0,340,0,1,0,43,14
4439,-4466.0,340,0,0,0,41,12
4440,-4984.0,340,0,1,0,46,11
4441,-3381.0,340,0,0,0,30,12
4442,-3364.0,340,0,0,0,30,3
4443,-4657.0,340,0,1,0,43,6
4444,-2471.0,340,0,0,0,21,0
4445,-3759.0,340,0,0,0,34,12
4446,-1693.0,201,1,1,1,16,1
4447,-3257.0,340,0,0,0,29,3
4448,-1973.0,340,0,0,0,16,0
4449,-3445.0,340,0,0,0,31,0
4450,-4141.0,340,0,0,0,38,0
4451,-2854.0,340,0,0,0,25,0
4452,-3973.0,340,0,0,0,36,8
4453,-1475.0,340,0,0,0,11,0
4454,-4160.0,340,0,1,0,38,17
4455,-4246.0,340,0,0,0,39,0
4456,-3364.0,340,0,0,0,30,6
4457,-3558.0,340,0,0,0,32,0
4458,-3393.0,340,0,0,0,30,11
4459,-2857.0,340,0,0,0,25,0
4460,-2970.0,340,0,0,0,26,2
4461,-3466.0,340,0,0,0,31,6
4462,-3931.0,340,0,1,0,36,5
4463,-5601.0,340,0,1,0,52,22
4464,-2360.0,340,0,0,0,20,0
4465,-3945.0,340,0,0,0,36,0
4466,-4190.0,340,0,1,0,38,14
4467,-2460.0,340,0,0,0,21,0
4468,-3197.0,340,0,0,0,28,25
4469,-4934.0,340,0,0,0,46,1
4470,-5032.0,340,0,1,0,47,5
4471,-3329.0,340,0,1,0,30,1
4472,-4324.0,340,0,1,0,40,7
4473,-4913.0,340,0,1,0,46,2
4474,-3255.0,340,0,1,0,29,8
4475,-4932.0,340,0,1,0,46,4
4476,-3643.0,340,0,1,0,33,3
4477,-2756.0,340,0,0,0,24,0
4478,-2961.0,340,0,0,0,26,0
4479,-3461.0,340,0,0,0,31,3
4480,-3762.0,340,0,0,0,34,4
4481,-3965.0,340,0,0,0,36,5
4482,-3725.0,340,0,1,0,34,4
4483,-4070.0,340,0,1,0,37,8
4484,-5280.0,340,0,1,0,49,10
4485,-2669.0,340,0,0,0,23,0
4486,-1733.0,140,1,1,1,17,5
4487,-3359.0,340,0,0,0,30,6
4488,-3259.0,340,0,0,0,29,0
4489,-2465.0,340,0,0,0,21,0
4490,-1229.0,148,1,1,1,12,4
4491,-3436.0,340,0,0,0,30,38
4492,-3153.0,340,0,0,0,28,0
4493,-3961.0,340,0,0,0,36,7
4494,-3445.0,340,0,0,0,31,0
4495,-3471.0,340,0,0,0,31,8
4496,-3082.0,340,0,0,0,27,4
4497,-2594.0,340,0,0,0,22,20
4498,-2363.0,340,0,0,0,20,0
4499,-3452.0,340,0,0,0,31,2
4500,-3442.0,340,0,1,0,31,6
4501,-3455.0,340,0,0,0,31,4
4502,-3447.0,340,0,0,0,31,0
4503,-3323.0,340,0,0,0,29,37
4504,-2965.0,340,0,0,0,26,0
4505,-2959.0,340,0,0,0,26,0
4506,-3042.0,340,0,0,0,27,0
4507,-3051.0,340,0,0,0,27,0
4508,-4844.0,340,0,0,0,45,1
4509,-4951.0,340,0,0,0,46,4
4510,-3495.0,340,0,0,0,31,19
4511,-4458.0,340,0,0,0,41,14
4512,-2843.0,340,0,0,0,25,0
4513,-3175.0,340,0,0,0,28,11
4514,-4767.0,340,0,1,0,44,11
4515,-4739.0,340,0,0,0,44,0
4516,-3937.0,254,1,1,1,38,4
4517,-4591.0,279,1,1,1,44,7
4518,-3153.0,340,0,0,0,28,0
4519,-3254.0,340,0,0,0,29,0
4520,-2607.0,308,1,1,1,24,4
4521,-3510.0,340,0,0,0,31,29
4522,-4064.0,340,0,0,0,37,9
4523,-4125.0,340,0,1,0,37,23
4524,-3161.0,340,0,0,0,28,0
4525,-3157.0,340,0,0,0,28,0
4526,-3255.0,340,0,0,0,29,0
4527,-3126.0,340,0,1,0,28,1
4528,-4058.0,340,0,0,0,37,10
4529,-4420.0,340,0,1,0,41,1
4530,-3774.0,340,0,0,0,34,14
4531,-4245.0,340,0,0,0,39,3
4532,-2842.0,340,0,1,0,25,2
4533,-3663.0,340,0,1,0,33,5
4534,-3157.0,340,0,0,0,28,0
4535,-2168.0,340,0,0,0,18,0
4536,-3051.0,340,0,0,0,27,0
4537,-1967.0,340,0,0,0,16,0
4538,-2766.0,340,0,0,0,24,0
4539,-3440.0,340,0,0,0,31,0
4540,-3062.0,340,0,1,0,27,15
4541,-3667.0,340,0,0,0,33,6
4542,-2676.0,340,0,0,0,23,8
4543,-3267.0,340,0,0,0,29,6
4544,-3749.0,340,0,0,0,34,4
4545,-3880.0,340,0,0,0,35,14
4546,-5574.0,340,0,1,0,52,8
4547,-3480.0,340,0,0,0,31,7
4548,-4316.0,340,0,1,0,40,2
4549,-3160.0,340,0,0,0,28,2
4550,-4508.0,340,0,1,0,42,1
4551,-2262.0,340,0,0,0,19,0
4552,-4028.0,340,0,1,0,37,3
4553,-4534.0,331,1,1,1,43,7
4554,-4863.0,340,0,0,0,45,16
4555,-2468.0,340,0,0,0,21,0
4556,-3267.0,340,0,0,0,29,4
4557,-3062.0,340,0,0,0,27,1
4558,-2858.0,340,0,0,0,25,0
4559,-2575.0,340,0,0,0,22,5
4560,-3658.0,340,0,0,0,33,0
4561,-2366.0,340,0,0,0,20,0
4562,-3059.0,340,0,0,0,27,0
4563,-2463.0,340,0,0,0,21,0
4564,-3266.0,340,0,0,0,29,4
4565,-4391.0,340,0,0,0,40,14
4566,-3159.0,340,0,0,0,28,0
4567,-3940.0,340,0,0,0,36,0
4568,-4748.0,340,0,0,0,44,2
4569,-5142.0,340,0,1,0,48,5
4570,-3746.0,340,0,0,0,34,0
4571,-3064.0,340,0,1,0,27,9
4572,-3168.0,340,0,0,0,28,6
4573,-2373.0,340,0,0,0,20,3
4574,-4620.0,340,0,1,0,42,17
4575,-3268.0,340,0,0,0,29,10
4576,-2172.0,340,0,0,0,18,0
4577,-3351.0,340,0,0,0,30,0
4578,-2365.0,340,0,0,0,20,0
4579,-2935.0,250,1,1,1,28,1
4580,-2758.0,340,0,0,0,24,0
4581,-3246.0,340,0,0,0,29,0
4582,-3398.0,340,0,0,0,30,27
4583,-2966.0,340,0,0,0,26,0
4584,-3296.0,340,0,0,0,29,22
4585,-3164.0,340,0,0,0,28,0
4586,-3374.0,340,0,0,0,30,12
4587,-3820.0,340,0,1,0,35,1
4588,-2957.0,340,0,0,0,26,0
4589,-2574.0,340,0,0,0,22,3
4590,-4748.0,340,0,1,0,44,8
4591,-3150.0,340,0,1,0,28,3
4592,-1533.0,152,1,1,1,15,5
4593,-3646.0,340,0,0,0,33,0
4594,-5940.0,340,0,1,0,56,5
4595,-2845.0,340,0,1,0,25,2
4596,-2966.0,340,0,1,0,26,6
4597,-3724.0,340,0,1,0,34,2
4598,-2761.0,340,0,1,0,24,6
4599,-3189.0,340,0,0,0,28,16
4600,-4112.0,340,0,0,0,37,37
4601,-1052.0,127,1,1,1,10,8
4602,-3151.0,340,0,0,0,28,0
4603,-5625.0,340,0,1,0,52,25
4604,-3545.0,340,0,0,0,32,0
4605,-2760.0,340,0,0,0,24,0
4606,-3942.0,340,0,1,0,36,3
4607,-3162.0,340,0,0,0,28,7
4608,-3649.0,340,0,0,0,33,2
4609,-3162.0,340,0,0,0,28,3
4610,-3122.0,340,0,1,0,28,1
4611,-2653.0,340,0,0,0,23,1
4612,-3666.0,340,0,0,0,33,6
4613,-4362.0,340,0,1,0,40,7
4614,-2673.0,340,0,0,0,23,0
4615,-4704.0,340,0,1,0,43,10
4616,-2657.0,340,0,0,0,23,0
4617,-1372.0,340,0,0,0,10,0
4618,-3742.0,340,0,0,0,34,0
4619,-2291.0,340,0,0,0,19,9
4620,-2778.0,340,0,0,0,24,6
4621,-3354.0,340,0,0,0,30,1
4622,-3651.0,340,0,1,0,33,5
4623,-3757.0,340,0,0,0,34,0
4624,-3841.0,340,0,1,0,35,3
4625,-3226.0,340,0,1,0,29,1
4626,-3352.0,340,0,0,0,30,0
4627,-3167.0,340,0,0,0,28,0
4628,-2849.0,340,0,1,0,25,2
4629,-2668.0,340,0,0,0,23,8
4630,-3159.0,340,0,0,0,28,3
4631,-3844.0,340,0,1,0,35,7
4632,-5217.0,340,0,1,0,49,4
4633,-3635.0,340,0,1,0,33,2
4634,-3060.0,340,0,0,0,27,0
4635,-3158.0,340,0,0,0,28,6
4636,-3614.0,340,0,0,0,32,31
4637,-2959.0,340,0,0,0,26,0
4638,-5930.0,340,0,1,0,56,8
4639,-1865.0,340,0,0,0,15,0
4640,-5852.0,340,0,1,0,55,7
4641,-3427.0,340,0,1,0,31,2
4642,-2767.0,340,0,0,0,24,4
4643,-4047.0,340,0,0,0,37,0
4644,-4481.0,340,0,1,0,41,9
4645,-3498.0,340,0,0,0,31,27
4646,-3049.0,340,0,1,0,27,4
4647,-3776.0,340,0,0,0,34,1
4648,-2858.0,176,1,1,1,28,3
4649,-3885.0,340,0,1,0,35,9
4650,-3737.0,340,0,1,0,34,4
4651,-4406.0,340,0,1,0,41,1
4652,-3156.0,340,0,0,0,28,0
4653,-3917.0,340,0,0,0,35,30
4654,-3102.0,188,1,1,1,30,6
4655,-4081.0,303,1,1,1,39,1
4656,-3071.0,340,0,0,0,27,0
4657,-3475.0,340,0,0,0,31,9
4658,-2038.0,203,1,1,1,19,10
4659,-2967.0,340,0,0,0,26,4
4660,-3187.0,340,0,1,0,28,9
4661,-4355.0,340,0,0,0,40,2
4662,-2653.0,340,0,0,0,23,1
4663,-2962.0,340,0,0,0,26,0
4664,-3949.0,340,0,0,0,36,1
4665,-2859.0,340,0,0,0,25,0
4666,-3364.0,340,0,0,0,30,6
4667,-2859.0,233,1,1,1,27,11
4668,-4165.0,340,0,0,0,38,8
4669,-2956.0,340,0,0,0,26,0
4670,-3353.0,340,0,1,0,30,4
4671,-3456.0,340,0,1,0,31,5
4672,-2562.0,340,0,0,0,22,0
4673,-2162.0,340,0,0,0,18,0
4674,-4233.0,340,0,1,0,39,4
4675,-4749.0,340,0,0,0,44,3
4676,-3059.0,340,0,0,0,27,0
4677,-2483.0,340,0,0,0,21,8
4678,-3558.0,340,0,0,0,32,4
4679,-2175.0,340,0,0,0,18,0
4680,-3653.0,340,0,0,0,33,0
4681,-4140.0,340,0,1,0,38,4
4682,-3652.0,340,0,0,0,33,0
4683,-3259.0,340,0,0,0,29,0
4684,-3523.0,340,0,0,0,31,34
4685,-3557.0,340,0,0,0,32,0
4686,-3763.0,340,0,0,0,34,9
4687,-5415.0,340,0,1,0,51,2
4688,-3522.0,340,0,1,0,32,2
4689,-3547.0,340,0,0,0,32,0
4690,-4536.0,340,0,1,0,42,7
4691,-2456.0,340,0,0,0,21,0
4692,-4485.0,340,0,1,0,41,8
4693,-2368.0,152,1,1,1,23,8
4694,-1984.0,340,0,0,0,16,3
4695,-5056.0,340,0,1,0,47,10
4696,-4518.0,320,1,1,1,43,5
4697,-3822.0,340,0,1,0,35,6
4698,-2852.0,340,0,0,0,25,0
4699,-3827.0,340,0,1,0,35,2
4700,-4127.0,308,1,1,1,39,12
4701,-2491.0,340,0,0,0,21,11
4702,-2654.0,340,0,1,0,23,4
4703,-3459.0,340,0,0,0,31,5
4704,-2977.0,340,0,0,0,26,8
4705,-3824.0,340,0,1,0,35,3
4706,-1870.0,340,0,0,0,15,0
4707,-2759.0,340,0,0,0,24,0
4708,-2276.0,340,0,0,0,19,10
4709,-2866.0,340,0,0,0,25,4
4710,-3561.0,340,0,0,0,32,8
4711,-3396.0,340,0,1,0,30,9
4712,-2866.0,340,0,0,0,25,0
4713,-4146.0,276,1,1,1,40,3
4714,-3241.0,340,0,1,0,29,2
4715,-3161.0,340,0,0,0,28,0
4716,-3940.0,340,0,0,0,36,2
4717,-2170.0,340,0,0,0,18,0
4718,-2772.0,340,0,1,0,24,16
4719,-3692.0,340,0,0,0,33,24
4720,-3548.0,340,0,0,0,32,0
4721,-2658.0,340,0,0,0,23,0
4722,-2870.0,340,0,0,0,25,2
4723,-3157.0,340,0,0,0,28,0
4724,-3858.0,340,0,1,0,35,9
4725,-3065.0,340,0,0,0,27,10
4726,-4045.0,340,0,0,0,37,0
4727,-2559.0,340,0,0,0,22,0
4728,-3814.0,340,0,0,0,34,33
4729,-3755.0,340,0,0,0,34,0
4730,-4446.0,340,0,0,0,41,2
4731,-3652.0,340,0,0,0,33,0
4732,-3156.0,340,0,0,0,28,0
4733,-4728.0,340,0,1,0,44,2
4734,-1871.0,340,0,0,0,15,0
4735,-2973.0,340,0,0,0,26,2
4736,-3545.0,340,0,0,0,32,0
4737,-2664.0,340,0,0,0,23,4
4738,-3275.0,340,0,0,0,29,9
4739,-3858.0,340,0,0,0,35,4
4740,-3274.0,340,0,0,0,29,10
4741,-3526.0,340,0,1,0,32,2
4742,-5319.0,340,0,1,0,50,9
4743,-2657.0,340,0,0,0,23,0
4744,-3058.0,340,0,0,0,27,0
4745,-4226.0,340,0,0,0,38,35
4746,-3647.0,340,0,0,0,33,4
4747,-4720.0,340,0,1,0,44,1
4748,-3428.0,340,0,1,0,31,1
4749,-3561.0,340,0,0,0,32,2
4750,-3836.0,340,0,1,0,35,6
4751,-2483.0,340,0,0,0,21,10
4752,-5135.0,340,0,0,0,48,0
4753,-2476.0,340,0,0,0,21,0
4754,-2962.0,340,0,0,0,26,0
4755,-4969.0,340,0,0,0,46,13
4756,-4058.0,340,0,0,0,37,6
4757,-2760.0,340,0,0,0,24,0
4758,-3893.0,340,0,0,0,35,21
4759,-4422.0,340,0,1,0,41,4
4760,-2364.0,340,0,0,0,20,0
4761,-2634.0,340,0,1,0,23,1
4762,-3490.0,340,0,0,0,31,25
4763,-2578.0,340,0,0,0,22,5
4764,-3979.0,317,1,1,1,37,11
4765,-2952.0,340,0,0,0,26,0
4766,-5328.0,340,0,1,0,50,4
4767,-4337.0,340,0,0,0,40,0
4768,-4622.0,340,0,1,0,43,2
4769,-3947.0,340,0,0,0,36,0
4770,-4960.0,340,0,1,0,46,9
4771,-4120.0,340,0,0,0,37,38
4772,-2853.0,340,0,0,0,25,0
4773,-3194.0,340,0,0,0,28,17
4774,-3156.0,340,0,0,0,28,0
4775,-3346.0,340,0,1,0,30,3
4776,-2855.0,340,0,0,0,25,0
4777,-4525.0,340,0,1,0,42,4
4778,-2172.0,340,0,0,0,18,2
4779,-2369.0,340,0,0,0,20,0
4780,-5046.0,340,0,1,0,47,10
4781,-2560.0,340,0,0,0,22,1
4782,-2174.0,340,0,0,0,18,0
4783,-4532.0,340,0,1,0,42,3
4784,-3788.0,297,1,1,1,36,3
4785,-5980.0,340,0,1,0,56,14
4786,-2856.0,340,0,1,0,25,4
4787,-3680.0,340,0,0,0,33,14
4788,-3772.0,340,0,0,0,34,13
4789,-3450.0,340,0,0,0,31,3
4790,-4540.0,340,0,1,0,41,21
4791,-2460.0,340,0,0,0,21,0
4792,-2361.0,340,0,0,0,20,0
4793,-4215.0,340,0,1,0,39,1
4794,-3588.0,340,0,0,0,32,21
4795,-3279.0,340,0,0,0,29,13
4796,-2631.0,340,0,1,0,23,1
4797,-2782.0,340,0,0,0,24,7
4798,-3047.0,340,0,0,0,27,0
4799,-3933.0,340,0,0,0,36,0
4800,-3607.0,340,0,0,0,32,29
4801,-3238.0,340,0,1,0,29,4
4802,-2970.0,340,0,0,0,26,7
4803,-2157.0,340,0,1,0,18,10
4804,-2368.0,340,0,0,0,20,0
4805,-1866.0,340,0,0,0,15,0
4806,-3051.0,340,0,0,0,27,6
4807,-3734.0,340,0,1,0,34,13
4808,-3309.0,203,1,1,1,32,7
4809,-5045.0,340,0,0,0,47,0
4810,-3258.0,340,0,0,0,29,0
4811,-2368.0,340,0,0,0,20,1
4812,-3554.0,340,0,0,0,32,1
4813,-3033.0,340,0,1,0,27,3
4814,-2770.0,340,0,0,0,24,0
4815,-5023.0,340,0,1,0,47,6
4816,-2759.0,340,0,1,0,24,9
4817,-2458.0,340,0,0,0,21,1
4818,-3625.0,340,0,1,0,33,1
4819,-2160.0,340,0,0,0,18,0
4820,-4233.0,340,0,1,0,39,4
4821,-3141.0,340,0,1,0,28,3
4822,-4027.0,340,0,1,0,37,6
4823,-2368.0,340,0,0,0,20,0
4824,-2760.0,340,0,0,0,24,0
4825,-2561.0,340,0,0,0,22,0
4826,-2083.0,340,0,0,0,17,10
4827,-3272.0,340,0,0,0,29,10
4828,-5994.0,340,0,1,0,56,18
4829,-3365.0,340,0,0,0,30,0
4830,-3322.0,340,0,1,0,30,2
4831,-4637.0,340,0,1,0,43,5
4832,-2705.0,340,0,0,0,23,21
4833,-2862.0,340,0,0,0,25,0
4834,-2762.0,340,0,0,0,24,0
4835,-2655.0,340,0,0,0,23,0
4836,-4507.0,340,0,1,0,42,1
4837,-2864.0,340,0,0,0,25,0
4838,-4040.0,340,0,1,0,37,2
4839,-4025.0,340,0,1,0,37,2
4840,-3347.0,340,0,0,0,30,0
4841,-4751.0,340,0,0,0,44,4
4842,-3927.0,340,0,1,0,36,2
4843,-3930.0,340,0,1,0,36,3
4844,-2166.0,340,0,0,0,18,0
4845,-2956.0,340,0,0,0,26,0
4846,-5280.0,340,0,1,0,49,11
4847,-2639.0,340,0,1,0,23,2
4848,-2170.0,340,0,0,0,18,0
4849,-2374.0,340,0,0,0,20,3
4850,-2743.0,340,0,1,0,24,4
4851,-3441.0,340,0,1,0,31,9
4852,-3948.0,308,1,1,1,37,10
4853,-2962.0,340,0,0,0,26,0
4854,-3480.0,340,0,0,0,31,14
4855,-3040.0,340,0,1,0,27,5
4856,-4624.0,340,0,1,0,42,16
4857,-4418.0,340,0,1,0,41,1
4858,-2912.0,340,0,0,0,25,31
4859,-2459.0,340,0,0,0,21,0
4860,-2658.0,340,0,0,0,23,1
4861,-2652.0,340,0,0,0,23,0
4862,-2269.0,340,0,0,0,19,4
4863,-4055.0,340,0,0,0,37,0
4864,-5128.0,340,0,1,0,48,4
4865,-2687.0,340,0,0,0,23,11
4866,-3558.0,340,0,0,0,32,9
4867,-2456.0,340,0,0,0,21,0
4868,-2658.0,340,0,0,0,23,0
4869,-4343.0,340,0,0,0,40,0
4870,-2847.0,340,0,0,0,24,40
4871,-2957.0,340,0,0,0,26,0
4872,-2259.0,340,0,0,0,19,0
4873,-3150.0,340,0,1,0,28,3
4874,-3158.0,340,0,0,0,28,0
4875,-2746.0,340,0,1,0,24,2
4876,-2664.0,340,0,0,0,23,1
4877,-3341.0,340,0,1,0,30,7
4878,-3148.0,340,0,1,0,28,7
4879,-2474.0,340,0,0,0,21,8
4880,-2062.0,340,0,0,0,17,0
4881,-3650.0,340,0,1,0,33,14
4882,-3652.0,340,0,0,0,33,0
4883,-3491.0,340,0,0,0,31,22
4884,-4509.0,340,0,1,0,42,1
4885,-3147.0,340,0,0,0,28,0
4886,-2666.0,340,0,0,0,23,3
4887,-2898.0,340,0,0,0,25,17
4888,-3783.0,340,0,0,0,34,13
4889,-3473.0,340,0,0,0,31,11
4890,-3251.0,340,0,0,0,29,0
4891,-5743.0,340,0,1,0,54,9
4892,-2862.0,340,0,0,0,25,9
4893,-3034.0,340,0,1,0,27,2
4894,-2259.0,340,0,0,0,19,0
4895,-1769.0,340,0,0,0,14,0
4896,-2736.0,340,0,1,0,24,2
4897,-3535.0,340,0,1,0,32,7
4898,-3260.0,340,0,0,0,29,6
4899,-2868.0,340,0,0,0,25,6
4900,-2758.0,340,0,0,0,24,0
4901,-5181.0,340,0,0,0,48,23
4902,-4773.0,340,0,1,0,44,10
4903,-2953.0,340,0,0,0,26,0
4904,-4795.0,340,0,0,0,44,31
4905,-2654.0,340,0,0,0,23,0
4906,-2813.0,340,0,0,0,24,29
4907,-2782.0,340,0,0,0,24,12
4908,-4963.0,340,0,1,0,46,10
4909,-3454.0,340,0,0,0,31,0
4910,-3464.0,340,0,0,0,31,0
4911,-2962.0,340,0,0,0,26,0
4912,-3846.0,340,0,0,0,35,0
4913,-3531.0,340,0,1,0,32,2
4914,-2891.0,340,0,0,0,25,15
4915,-2410.0,340,0,0,0,20,26
4916,-2866.0,340,0,0,0,25,3
4917,-3227.0,340,0,1,0,29,1
4918,-3759.0,340,0,0,0,34,8
4919,-3554.0,340,0,0,0,32,0
4920,-4044.0,340,0,1,0,37,6
4921,-2873.0,340,0,0,0,25,4
4922,-3553.0,340,0,0,0,32,0
4923,-4021.0,340,0,1,0,37,2
4924,-2860.0,340,0,1,0,25,4
4925,-2892.0,340,0,0,0,25,14
4926,-4071.0,340,0,0,0,37,14
4927,-2982.0,340,0,0,0,26,7
4928,-2723.0,340,0,1,0,24,1
4929,-2798.0,340,0,0,0,24,14
4930,-2646.0,340,0,1,0,23,7
4931,-2557.0,340,0,0,0,22,2
4932,-3777.0,340,0,0,0,34,8
4933,-2959.0,340,0,0,0,26,0
4934,-3676.0,340,0,0,0,33,14
4935,-2363.0,340,0,0,0,20,1
4936,-2661.0,340,0,0,0,23,2
4937,-2450.0,340,0,0,0,21,0
4938,-3532.0,340,0,1,0,32,2
4939,-4766.0,340,0,1,0,44,10
4940,-2828.0,332,1,1,1,26,5
4941,-3137.0,340,0,1,0,28,2
4942,-3068.0,340,0,0,0,27,8
4943,-2961.0,340,0,0,0,26,0
4944,-1766.0,340,0,0,0,14,0
4945,-3795.0,340,0,0,0,34,25
4946,-3162.0,340,0,0,0,28,0
4947,-1870.0,340,0,0,0,15,0
4948,-2069.0,340,0,0,0,17,0
4949,-2750.0,340,0,0,0,24,0
4950,-3237.0,340,0,0,0,29,0
4951,-5727.0,340,0,1,0,54,6
4952,-2669.0,340,0,0,0,23,3
4953,-3060.0,340,0,1,0,27,9
4954,-2365.0,340,0,0,0,20,0
4955,-2863.0,340,0,0,0,25,0
4956,-4097.0,296,1,1,1,39,11
4957,-2971.0,340,0,1,0,26,10
4958,-2363.0,340,0,0,0,20,0
4959,-2462.0,340,0,0,0,21,0
4960,-2460.0,340,0,0,0,21,0
4961,-5844.0,340,0,1,0,55,9
4962,-2364.0,340,0,0,0,20,0
4963,-3515.0,298,1,1,1,33,7
4964,-3525.0,340,0,1,0,32,2
4965,-2906.0,261,1,1,1,27,11
4966,-1802.0,340,0,0,0,14,16
4967,-3097.0,340,0,0,0,27,16
4968,-5021.0,340,0,1,0,47,3
4969,-2563.0,340,0,0,0,22,0
4970,-3826.0,340,0,1,0,35,3
4971,-1569.0,340,0,0,0,12,3
4972,-3057.0,340,0,0,0,27,0
4973,-4261.0,340,0,1,0,39,7
4974,-1968.0,340,0,0,0,16,0
4975,-4625.0,340,0,1,0,43,3
4976,-2560.0,340,0,0,0,22,3
4977,-2361.0,340,0,0,0,20,0
4978,-3326.0,340,0,1,0,30,5
4979,-2070.0,340,0,0,0,17,0
4980,-3161.0,340,0,0,0,28,9
4981,-4023.0,340,0,1,0,37,5
4982,-4772.0,340,0,1,0,44,11
4983,-3455.0,340,0,0,0,31,4
4984,-3065.0,340,0,0,0,27,7
4985,-1970.0,340,0,0,0,16,2
4986,-3133.0,340,0,1,0,28,2
4987,-2570.0,340,0,0,0,22,0
4988,-2061.0,179,1,1,1,20,1
4989,-3081.0,340,0,0,0,27,13
4990,-2172.0,340,0,0,0,18,0
4991,-3928.0,340,0,1,0,36,2
4992,-2655.0,340,0,0,0,23,0
4993,-3558.0,340,0,0,0,32,5
4994,-3055.0,340,0,0,0,27,0
4995,-3974.0,340,0,0,0,36,7
4996,-3739.0,340,0,0,0,34,5
4997,-4323.0,340,0,1,0,40,4
4998,-1761.0,340,0,0,0,14,0
4999,-3572.0,340,0,0,0,32,12
5000,-2842.0,340,0,1,0,25,4
5001,-3740.0,340,0,1,0,34,2
5002,-3059.0,340,0,0,0,27,0
5003,-4929.0,340,0,1,0,46,7
5004,-3639.0,340,0,1,0,33,4
5005,-3918.0,340,0,1,0,36,1
5006,-3159.0,340,0,0,0,28,1
5007,-4507.0,340,0,1,0,42,2
5008,-6706.0,340,0,1,0,63,20
5009,-2576.0,340,0,0,0,22,11
5010,-1965.0,340,0,0,0,16,0
5011,-2659.0,340,0,1,0,23,8
5012,-2985.0,340,0,0,0,26,9
5013,-2557.0,340,0,0,0,22,0
5014,-2358.0,340,0,0,0,20,0
5015,-4825.0,340,0,1,0,45,6
5016,-2766.0,340,0,0,0,24,6
5017,-5844.0,340,0,1,0,55,14
5018,-3672.0,340,0,0,0,33,15
5019,-3534.0,340,0,0,0,31,40
5020,-3226.0,340,0,0,0,28,37
5021,-4118.0,340,0,1,0,38,3
5022,-2859.0,340,0,0,0,25,0
5023,-3056.0,340,0,0,0,27,1
5024,-2145.0,340,0,1,0,18,3
5025,-3942.0,340,0,1,0,36,6
5026,-3447.0,340,0,0,0,31,0
5027,-3513.0,340,0,1,0,32,1
5028,-1568.0,340,0,0,0,12,4
5029,-1773.0,340,0,0,0,14,0
5030,-1885.0,340,0,0,0,15,11
5031,-3940.0,340,0,0,0,36,0
5032,-2756.0,340,0,0,0,24,0
5033,-3560.0,340,0,0,0,32,7
5034,-2361.0,340,0,0,0,20,0
5035,-2630.0,340,0,1,0,23,2
